liga,jogo,data,estado,ronda,resultado,equipa,jogador,posicao,minutes_played,rating,touches,goals,goal_assist,expected_goals,expected_assists,total_shots,shots_on_target,key_pass,total_pass,accurate_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,total_contest,won_contest,duel_won,duel_lost,aerial_won,aerial_lost,total_tackle,won_tackle,total_clearance,interception,ball_recovery,blocked_scoring_attempt,dispossessed,possession_lost,was_fouled,fouls,yellow_card,red_card,saves,goals_conceded,punches,atualizado_em
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Abha,Donovan Léon,G,90,6.2,21,0,0,,0.00331164,0,0,0,16,9,11,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,1,2,0,2026-09-01T10:43:22.868333+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Abha,Faisal Al-Sibyani,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:22.868532+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Al-Hazem,Farhan Al-Azmi,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:22.841078+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Abha,Firas Al-Ghamdi,M,57,6.4,39,0,0,0.2259,0.0232933,2,0,1,28,27,1,1,0,0,1,1,1,2,0,0,0,0,1,0,2,0,1,5,0,1,1,0,0,2,0,2026-09-01T10:43:22.868467+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Al-Hazem,Ibrahim Zaied,G,90,6.9,46,0,0,,0.00100075,0,0,0,22,8,18,4,0,0,0,0,1,0,1,0,0,0,2,0,18,0,0,15,0,0,0,0,5,1,1,2026-09-01T10:43:22.840894+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Abha,Jurien Gaari,D,90,6.2,77,0,0,,0.0167779,0,0,0,67,62,9,6,0,0,1,1,4,3,1,0,1,0,1,1,6,0,1,8,1,2,0,0,0,2,0,2026-09-01T10:43:22.868382+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Abha,Kamil Boumedmed,F,12,6.6,4,0,0,,0.00212151,0,0,0,2,2,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2026-09-01T10:43:22.868511+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Abha,Keshim Al-Qahtani,F,33,6.5,7,0,0,,0.0020607,0,0,0,4,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2026-09-01T10:43:22.868489+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Abha,Loreintz Rosier,M,90,7.7,81,0,0,,0.0882245,0,0,1,66,61,7,5,5,0,0,0,6,1,1,0,5,4,1,1,9,0,0,10,0,1,1,0,0,2,0,2026-09-01T10:43:22.868359+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Al-Hazem,Mohammed Al Hamdani,M,15,6.7,8,0,0,0.1167,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,0,0,2026-09-01T10:43:22.841037+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Abha,Mohammed Al-Dosari,D,90,7.7,65,1,0,0.0142,0.0689742,1,1,0,39,32,1,0,2,1,3,2,11,5,3,2,4,2,2,0,2,0,0,12,2,0,0,0,0,2,0,2026-09-01T10:43:22.868393+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Al-Hazem,Mohammed Al-Yami,M,15,6.9,13,0,0,,0.00096608,0,0,0,6,6,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,2,0,1,0,0,0,0,0,2026-09-01T10:43:22.841045+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Abha,Mohammed Al-Zaid,M,57,6.2,28,0,0,0.0213,0.00584592,1,1,0,16,12,0,0,2,0,2,0,1,5,0,1,1,1,0,0,2,0,2,12,0,0,0,0,0,2,0,2026-09-01T10:43:22.868455+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Al-Hazem,Mory Konate,D,90,6.4,34,0,0,,0.00086269,0,0,0,24,21,2,1,0,0,0,0,1,1,1,1,0,0,5,1,3,0,0,5,0,0,0,0,0,1,0,2026-09-01T10:43:22.840989+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Abha,Nabil Fekir,M,26,6.8,28,0,0,0.0363,0.0530358,1,1,1,11,10,1,1,8,2,1,0,4,5,0,0,1,0,0,0,0,0,2,10,3,0,0,0,0,0,0,2026-09-01T10:43:22.868500+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Abha,Nasser Al-Daajani,M,64,6.6,66,0,0,0.0197,0.0348365,1,1,1,52,45,2,2,2,0,2,1,4,3,0,1,0,0,0,0,0,0,0,13,3,1,0,0,0,2,0,2026-09-01T10:43:22.868444+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Abha,Safwan Aljohani,D,78,6.7,99,0,0,0.0611,0.0399384,2,2,0,55,46,2,0,5,1,5,4,9,4,0,1,3,1,2,3,4,0,0,18,2,2,0,0,0,2,0,2026-09-01T10:43:22.868432+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Al-Hazem,Saud Al Rashed,D,75,6.4,52,0,0,,0.0120722,0,0,0,33,22,7,4,1,0,1,0,1,5,1,0,0,0,2,0,3,0,0,16,0,1,0,0,0,1,0,2026-09-01T10:43:22.841029+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Al-Hazem,Sofiane Bendebka,M,82,6.6,35,0,1,,0.0115302,0,0,1,22,16,2,2,1,0,0,0,3,4,1,0,2,1,2,0,5,0,0,8,0,3,1,0,0,1,0,2026-09-01T10:43:22.841005+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Al-Hazem,Sultan Tanker,D,8,6.8,5,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,2026-09-01T10:43:22.841054+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Al-Hazem,Walead Alshangeati,F,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:22.841070+00:00
Arabia Saudita Pro League 2026/2027,Abha - Al-Hazem,2026-08-13T16:15:00+00:00,finished,1,1-2,Al-Hazem,Yazan Abdullah Al-Ruwaili,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:22.868309+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:10:22.230255+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Abdulaziz Al-Faraj,D,89,6.6,56,0,0,0.0078,0.0528479,1,0,0,38,36,0,0,4,0,0,0,2,4,0,0,2,1,1,1,7,0,1,10,0,0,0,0,0,1,0,2026-09-02T00:10:22.230132+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Abdulelah Al-Malki,M,22,6.6,18,0,0,0.0543,0.0141823,2,0,0,15,13,1,1,0,0,0,0,1,3,0,0,1,1,0,0,1,0,0,2,0,2,1,0,0,0,0,2026-09-02T00:10:22.230199+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Abdulrahman Al Sanbi,G,90,7.8,38,0,0,,0.00021956,0,0,0,32,26,11,5,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,6,0,0,0,0,3,0,1,2026-09-02T00:10:22.229826+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Chancel Mbemba,D,77,6.6,48,0,0,,0.00762098,0,0,0,42,35,4,1,1,0,0,0,3,3,0,2,2,1,1,0,3,0,0,8,1,0,0,0,0,1,0,2026-09-02T00:10:22.230163+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Clayton Diandy,M,77,6.2,32,0,0,0.1796,0.00906276,3,1,0,16,13,0,0,2,0,1,1,3,5,1,2,0,0,0,1,3,1,1,10,1,1,0,0,0,1,0,2026-09-02T00:10:22.230176+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Eduard Spertsyan,M,89,8.4,46,1,0,0.1272,0.296385,1,1,6,29,28,2,2,7,5,0,0,1,1,0,0,0,0,2,2,1,0,0,6,1,0,0,0,0,0,0,2026-09-02T00:10:22.229908+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Firas Al-Buraikan,F,8,6.9,12,0,0,,0.0931207,0,0,1,8,4,1,0,0,0,0,0,4,0,1,0,3,3,0,0,2,0,0,5,0,0,0,0,0,0,0,2026-09-02T00:10:22.229952+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Francisco Trincão,M,89,7.3,33,0,0,0.2019,0.0743695,2,1,2,16,13,2,1,2,1,2,2,5,2,0,0,2,2,0,1,4,0,2,8,1,0,0,0,0,0,0,2026-09-02T00:10:22.229895+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Gaëtan Laborde,F,90,6.3,39,0,0,0.1989,0.0316478,3,0,1,25,18,1,1,3,0,2,0,1,4,0,1,0,0,2,0,0,1,1,15,1,0,0,0,0,1,0,2026-09-02T00:10:22.230051+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Georges-Kévin N'Koudou,M,90,7.1,72,0,0,0.1009,0.241722,2,0,0,40,35,1,0,7,2,4,2,8,6,0,2,1,1,0,0,4,1,2,21,5,0,0,0,0,1,0,2026-09-02T00:10:22.230039+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Hattan Bahebri,F,13,6.8,12,0,0,,0.0371854,0,0,1,9,7,2,2,2,1,0,0,1,1,0,0,1,1,0,0,2,0,0,3,0,1,0,0,0,0,0,2026-09-02T00:10:22.230232+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Husain Al-Qahtani,M,68,7.1,46,0,0,,0.242806,0,0,3,38,31,6,5,1,0,0,0,2,4,0,0,1,1,0,0,4,0,1,10,1,1,0,0,0,1,0,2026-09-02T00:10:22.230188+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Idrissa Gana Gueye,M,77,7.0,52,0,0,,0.0506609,0,0,2,43,41,1,1,0,0,0,0,3,2,0,1,2,1,1,1,8,0,0,3,1,1,1,0,0,1,0,2026-09-02T00:10:22.230151+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Ivan Toney,F,90,6.3,22,0,0,0.2203,0.00283162,4,3,1,12,9,0,0,0,0,0,0,2,3,1,1,0,0,2,0,1,0,0,5,1,2,0,0,0,0,0,2026-09-02T00:10:22.229784+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Khalid Al-Asiri,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:10:22.230277+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Matheus Gonçalves,M,33,6.6,19,0,0,0.0776,0.00153097,1,0,0,14,8,1,1,0,0,2,1,2,1,1,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,2026-09-02T00:10:22.229941+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Merih Demiral,D,90,7.6,70,0,0,0.1513,0.14511,2,0,1,50,44,10,6,0,0,0,0,5,7,3,2,1,1,7,1,6,1,1,8,1,3,0,0,0,0,0,2026-09-02T00:10:22.229852+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Meshal Al Mutairi,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:10:22.230017+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Meshari Fahad Al-Nemer,F,13,6.5,7,0,0,0.2207,0.00041315,3,0,0,3,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2026-09-02T00:10:22.230220+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Mohamed Hameran,D,13,6.9,12,0,0,,0.134618,0,0,2,6,6,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2026-09-02T00:10:22.230208+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Mohammed Abdulrahman,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:10:22.230028+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Mohammed Sulaiman Bakor,D,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:10:22.229963+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Naif Masoud,M,1,,5,0,0,,5.703e-05,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2026-09-02T00:10:22.229974+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Nikola Vasilj,G,90,7.4,30,0,0,,4.389e-05,0,0,0,17,14,4,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,3,0,0,0,0,6,1,1,2026-09-02T00:10:22.230075+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Omar Colley,D,90,6.4,43,0,0,0.1696,0.00937526,1,0,0,32,25,6,1,1,0,0,0,3,4,2,3,1,1,1,1,1,0,0,8,0,0,0,0,0,1,0,2026-09-02T00:10:22.230097+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Qasim Lajami,D,90,6.7,36,0,0,,0.00474249,0,0,0,29,27,7,5,1,0,0,0,0,3,0,3,0,0,1,1,3,0,0,5,0,1,0,0,0,1,0,2026-09-02T00:10:22.230085+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Rayan Hamed,D,89,7.1,32,0,0,,0.00120632,0,0,0,15,10,2,0,0,0,0,0,7,4,5,1,2,2,6,0,1,0,0,7,1,2,1,0,0,0,0,2026-09-02T00:10:22.229884+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Roger Ibañez,D,90,7.2,73,0,0,0.0299,0.0063462,2,1,0,56,50,4,4,0,0,1,0,3,1,3,0,0,0,9,1,4,0,0,8,0,0,0,0,0,0,0,2026-09-02T00:10:22.229863+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Saad Yaslam Balobaid,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:10:22.229994+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Saeed Al-Rabiei,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:10:22.230288+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Saleh Abu Al-Shamat,F,1,,4,0,0,,0.00092519,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2026-09-02T00:10:22.229984+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Salman Al-Jadani,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:10:22.230006+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Taher Wadi,D,1,,12,0,0,,0.00183407,0,0,0,7,4,2,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,2026-09-02T00:10:22.230244+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al-Ahli,Valentin Atangana Edoa,M,90,7.1,35,0,0,0.0757,0.00514696,2,1,0,18,16,0,0,0,0,1,0,6,4,2,0,2,1,6,0,3,0,1,5,2,2,1,0,0,0,0,2026-09-02T00:10:22.229840+00:00
Arabia Saudita Pro League 2026/2027,Al Diriyah - Al-Ahli,2026-08-13T18:00:00+00:00,finished,1,0-1,Al Diriyah,Waleed Abdullah,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:10:22.230266+00:00
