liga,jogo,data,estado,ronda,resultado,equipa,jogador,posicao,minutes_played,rating,touches,goals,goal_assist,expected_goals,expected_assists,total_shots,shots_on_target,key_pass,total_pass,accurate_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,total_contest,won_contest,duel_won,duel_lost,aerial_won,aerial_lost,total_tackle,won_tackle,total_clearance,interception,ball_recovery,blocked_scoring_attempt,dispossessed,possession_lost,was_fouled,fouls,yellow_card,red_card,saves,goals_conceded,punches,atualizado_em
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Kamil Dankowski,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:21.844347+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Kamil Pestka,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:21.844355+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Karol Fila,D,90,6.2,64,0,0,0.372,0.113021,1,0,1,52,48,2,1,3,1,0,0,1,2,0,0,0,0,0,0,1,0,0,8,1,1,0,0,0,2,0,2026-09-01T10:43:21.844179+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Radomiak Radom,Kryspin Szcześniak,D,90,6.6,63,0,0,,0.00119414,0,0,0,48,41,4,1,0,0,0,0,3,4,2,3,1,1,9,1,5,0,0,7,1,1,0,0,0,1,0,2026-09-01T10:43:21.842245+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Lisandro Semedo,M,68,6.2,27,0,0,0.0834,0.0485713,1,0,1,18,15,0,0,1,0,3,0,1,6,0,1,0,0,0,1,0,0,0,8,1,1,0,0,0,2,0,2026-09-01T10:43:21.844253+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Lucas Piazón,M,90,6.2,66,0,0,0.1401,0.0892056,2,1,3,49,40,3,1,0,0,1,0,7,10,2,1,3,2,0,2,4,0,1,14,2,5,0,0,0,2,0,2026-09-01T10:43:21.844224+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Radomiak Radom,Luquinhas,M,90,7.5,37,0,1,0.0408,0.262067,1,0,2,22,19,0,0,0,0,6,4,7,4,0,1,0,0,0,1,5,0,0,7,3,1,0,0,0,1,0,2026-09-01T10:43:21.842161+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Radomiak Radom,Manu,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:21.844161+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Matúš Vojtko,D,90,6.6,78,0,0,0.1002,0.146403,1,1,2,53,39,5,1,5,1,0,0,5,2,1,1,4,4,3,0,2,0,0,22,0,0,0,0,0,2,0,2026-09-01T10:43:21.844214+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Miguel Villar Miki,M,67,6.4,23,0,1,0.0289,0.00329893,1,0,1,12,10,1,0,2,0,1,0,2,4,0,0,1,1,2,0,0,0,0,8,1,1,1,0,0,2,0,2026-09-01T10:43:21.844262+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Mikkel Maigaard,M,90,6.9,90,0,0,,0.0639216,0,0,0,75,70,7,5,2,0,0,0,7,2,2,0,2,0,0,2,1,0,0,7,4,2,2,1,0,2,0,2026-09-01T10:43:21.844188+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Radomiak Radom,Nicolas Dohojda,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:21.844153+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Nikola Knežević,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:21.844363+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Nikola Čavlina,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:21.844321+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Paulinho,F,11,6.4,5,0,0,,,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2026-09-01T10:43:21.844312+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Petar Pušić,M,11,6.4,12,0,0,0.0245,0.0161143,1,0,0,11,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2026-09-01T10:43:21.844304+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Radomiak Radom,Rafał Wolski,M,75,7.2,35,0,0,0.0846,0.309638,2,0,3,18,14,0,0,7,4,1,1,5,3,0,0,0,0,0,0,1,1,1,8,4,2,0,0,0,1,0,2026-09-01T10:43:21.842553+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Radomiak Radom,Roberto Alves,M,89,8.1,60,1,0,0.5254,0.063218,2,1,1,42,35,2,1,2,1,1,1,6,3,1,0,1,1,1,2,5,1,2,13,3,1,0,0,0,1,0,2026-09-01T10:43:21.842514+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Stefan Feiertag,F,79,7.6,29,1,0,1.0036,0.372039,2,1,3,12,12,1,1,0,0,2,0,7,8,2,2,1,1,2,0,5,0,1,4,4,4,0,0,0,2,0,2026-09-01T10:43:21.844234+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Radomiak Radom,Szymon Kilianek,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:21.844093+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Tobias Christensen,M,23,6.5,25,0,0,0.1193,0.0543648,1,0,1,17,17,0,0,1,0,0,0,1,4,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2026-09-01T10:43:21.844287+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Wieczysta Kraków,Tobiasz Mras,M,22,6.8,17,0,0,,0.0224201,0,0,1,10,10,1,1,0,0,3,2,4,3,0,1,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,2026-09-01T10:43:21.844296+00:00
Polonia Ekstraklasa 2026/2027,Radomiak Radom - Wieczysta Kraków,2026-07-24T16:00:00+00:00,finished,1,2-1,Radomiak Radom,Zié Ouattara,D,90,6.9,65,0,0,0.0232,0.0261905,1,0,0,45,40,2,2,2,1,1,1,8,4,2,0,3,0,1,1,1,1,1,8,2,2,0,0,0,1,0,2026-09-01T10:43:21.842226+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,,,9,6.5,7,0,0,,4.3e-07,0,0,0,2,1,0,0,1,0,1,0,2,2,0,0,2,1,0,0,1,0,0,4,0,1,0,0,0,1,0,2026-09-01T10:31:03.992630+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.992638+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Allahyar Sayyadmanesh,M,90,7.5,41,1,0,0.3042,0.0347419,2,2,0,17,11,2,1,4,0,2,2,8,4,3,1,2,0,1,0,2,0,2,14,1,1,0,0,0,2,0,2026-09-01T10:31:03.992279+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,Antoni Klukowski,F,13,6.2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2026-09-01T10:31:03.992623+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Antoni Kozubal,M,90,7.3,41,1,0,0.439,0.0110312,2,2,0,28,21,0,0,1,0,1,0,3,6,1,3,1,1,2,1,1,0,1,11,1,1,0,0,0,2,0,2026-09-01T10:31:03.992301+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,Bartłomiej Drągowski,G,90,6.5,48,0,0,,0.00268597,0,0,0,29,10,25,6,0,0,0,0,1,0,1,0,0,0,1,0,14,0,0,22,0,0,0,0,6,3,1,2026-09-01T10:31:03.992503+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,Emil Kornvig,M,70,6.8,34,0,0,0.0182,0.00597933,1,0,0,18,12,3,1,3,0,1,0,6,2,2,0,1,1,4,0,4,0,0,11,3,0,0,0,0,2,0,2026-09-01T10:31:03.992592+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Filip Jagiełło,M,15,6.8,10,0,0,,0.0184259,0,0,0,8,8,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.992455+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,Fran Álvarez,M,86,6.4,38,0,0,0.0695,0.0161812,2,1,1,22,18,1,1,2,0,0,0,2,3,0,0,0,0,0,0,4,0,1,10,2,0,0,0,0,2,0,2026-09-01T10:31:03.992576+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,Giannis Papanikolaou,M,20,6.7,10,0,0,0.0446,3.117e-05,1,1,0,3,3,0,0,0,0,0,0,2,1,0,1,0,0,1,2,2,0,0,1,2,1,0,0,0,1,0,2026-09-01T10:31:03.992614+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Gustav Berggren,M,15,6.5,13,0,0,0.0717,0.00322246,1,0,0,10,9,0,0,0,0,1,1,2,2,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,2026-09-01T10:31:03.992441+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,Jan Krzywański,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.992645+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Joel Pereira,D,90,5.6,102,0,0,,0.0672979,0,0,2,70,49,12,1,5,0,2,2,7,2,2,0,3,2,5,0,5,0,0,31,0,2,0,0,0,2,0,2026-09-01T10:31:03.992230+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Karol Delikat,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.992472+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,Karol Świderski,F,70,7.5,18,1,0,0.4079,0.00415481,1,1,0,9,5,0,0,0,0,0,0,3,4,2,3,0,0,2,0,0,0,1,6,1,0,0,0,0,2,0,2026-09-01T10:31:03.992600+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,Lindon Selahi,M,90,6.9,50,0,0,0.0636,0.00376825,1,1,0,30,26,2,1,0,0,0,0,5,5,1,1,4,2,3,4,3,0,0,6,0,1,0,0,0,3,0,2026-09-01T10:31:03.992534+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Luis Palma,M,22,7.1,15,1,0,0.764,0.00046613,2,2,0,3,1,1,0,1,0,2,0,0,3,0,1,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,2026-09-01T10:31:03.992420+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,Marcel Krajewski,D,90,6.0,38,0,0,0.0247,0.00802045,1,0,1,26,19,5,2,2,0,1,0,2,3,1,1,1,1,3,0,3,0,0,12,0,1,0,0,0,3,0,2026-09-01T10:31:03.992568+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,Mario Garcia,D,90,5.9,61,0,0,0.034,0.0938316,2,1,3,30,23,3,1,8,2,1,0,3,6,0,0,3,3,4,0,5,0,2,19,0,0,0,0,0,3,0,2026-09-01T10:31:03.992542+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,Mariusz Fornalczyk,M,81,8.5,26,1,1,0.0841,0.49076,4,2,1,11,9,0,0,0,0,0,0,3,5,0,2,1,0,1,0,1,1,3,7,2,0,0,0,0,2,0,2026-09-01T10:31:03.992584+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Mateusz Lis,G,90,7.3,42,0,0,,0.0014096,0,0,0,23,21,6,4,0,0,0,0,1,0,1,0,0,0,3,0,11,0,0,2,0,0,0,0,5,2,2,2026-09-01T10:31:03.992364+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Mateusz Pruchniewski,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.992480+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Mateusz Skrzypczak,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.992487+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Widzew Łódź,Mateusz Żyro,D,90,6.1,61,0,0,,0.012888,0,0,0,45,39,8,3,0,0,0,0,1,5,0,3,1,1,8,0,4,0,0,8,0,2,0,0,0,3,0,2026-09-01T10:31:03.992559+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Michal Gurgul,D,90,6.2,79,0,0,0.0147,0.0641057,1,0,1,55,41,5,0,2,1,2,1,2,2,0,0,0,0,5,0,4,1,0,16,1,1,0,0,0,2,0,2026-09-01T10:31:03.992322+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Pablo Rodríguez,M,75,6.8,30,0,0,0.05,0.0593885,1,0,1,19,14,2,0,1,0,3,3,5,4,0,0,1,0,0,0,2,1,3,9,1,1,0,0,0,2,0,2026-09-01T10:31:03.992394+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Patrik Wålemark,M,88,7.1,42,0,2,0.0771,0.19592,1,1,4,26,18,0,0,6,2,3,0,3,4,0,0,2,1,1,0,1,0,1,16,1,0,0,0,0,2,0,2026-09-01T10:31:03.992379+00:00
Polonia Ekstraklasa 2026/2027,Widzew Łódź - Lech Poznań,2026-08-30T18:15:00+00:00,finished,6,2-3,Lech Poznań,Radosław Murawski,M,75,6.5,50,0,0,0.0241,0.10872,2,1,1,45,39,3,2,1,1,0,0,2,6,0,3,2,1,0,0,4,1,0,6,0,4,1,0,0,2,0,2026-09-01T10:31:03.992403+00:00
