liga,jogo,data,estado,ronda,resultado,equipa,jogador,posicao,minutes_played,rating,touches,goals,goal_assist,expected_goals,expected_assists,total_shots,shots_on_target,key_pass,total_pass,accurate_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,total_contest,won_contest,duel_won,duel_lost,aerial_won,aerial_lost,total_tackle,won_tackle,total_clearance,interception,ball_recovery,blocked_scoring_attempt,dispossessed,possession_lost,was_fouled,fouls,yellow_card,red_card,saves,goals_conceded,punches,atualizado_em
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Elmin Rastoder,F,8,6.5,5,0,0,,0.00843166,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595244+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Erik Palmer Brown,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595292+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Etienne Camara,M,45,6.7,42,0,0,,0.0177325,0,0,0,33,33,2,2,0,0,0,0,3,5,1,0,1,1,0,1,3,0,1,3,1,3,1,0,0,0,0,2026-09-01T10:31:03.594995+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Facundo Pellistri,M,30,6.5,14,0,0,,0.0106779,0,0,0,6,6,0,0,0,0,1,0,1,4,0,1,1,1,0,0,2,0,1,4,0,0,0,0,0,0,0,2026-09-01T10:31:03.595004+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Georgios Katris,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595266+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Georgios Kornezos,D,90,7.0,49,0,0,0.159,0.00169774,2,0,0,31,24,5,1,0,0,0,0,8,5,2,3,6,2,4,2,0,0,0,7,0,2,0,0,0,2,0,2026-09-01T10:31:03.595380+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Georgios Kyriakopoulos,D,90,7.2,78,0,0,0.0627,0.180169,1,1,2,57,50,1,0,3,2,1,0,2,1,0,0,1,0,0,1,4,0,0,12,1,0,0,0,0,0,0,2026-09-01T10:31:03.594911+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Georgios Kyriopoulos,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595255+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Georgios Manthatis,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595557+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Georgios Nikas,M,10,6.7,4,0,0,,0.00043407,0,0,0,3,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595477+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Georgios Vrakas,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595540+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Giannis Kosti,M,90,6.6,77,0,0,,0.0302081,0,0,1,57,52,9,8,0,0,3,1,8,8,1,1,5,5,1,0,8,0,0,12,1,5,1,0,0,2,0,2026-09-01T10:31:03.595360+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Giannis Tsivelekidis,D,80,6.5,42,0,0,,0.00225971,0,0,0,30,24,6,3,0,0,0,0,3,1,1,0,2,0,3,2,2,0,0,6,0,1,0,0,0,2,0,2026-09-01T10:31:03.595398+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Gregorio Rodriguez,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595505+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Iñaki Peña,G,90,8.1,38,0,0,,0.0106198,0,0,1,31,27,15,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,2,0,0,2026-09-01T10:31:03.594851+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Juan Bauza,M,45,6.4,26,0,0,,0.0169794,0,0,1,16,14,0,0,1,0,0,0,2,2,0,0,0,0,0,1,2,0,0,8,2,1,0,0,0,1,0,2026-09-01T10:31:03.595435+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Konstantinos Goumas,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595532+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Konstantinos Kotsaris,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595283+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Lamarana Jallow,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595549+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Levi García,F,82,6.5,35,0,0,0.4755,0.169261,3,2,1,15,10,1,0,1,1,3,0,5,10,0,2,1,1,1,0,1,0,3,12,4,1,0,0,0,0,0,2026-09-01T10:31:03.594951+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Lucas Anacker,G,90,6.8,33,0,0,,0.0006599,0,0,0,24,11,18,5,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,13,0,0,0,0,5,2,1,2026-09-01T10:31:03.595341+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Lucas Cháves,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595275+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Mahamadou Balde,F,10,6.8,7,0,0,,0.0011592,0,0,0,5,5,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-09-01T10:31:03.595467+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Marios Vichos,D,90,6.6,65,0,0,,0.0250403,0,0,1,33,21,3,0,1,0,2,0,7,4,3,1,2,1,3,2,6,0,0,20,2,1,1,0,0,2,0,2026-09-01T10:31:03.595350+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Moses David Cobnan,F,34,6.1,7,0,0,,0.0144391,0,0,0,4,4,0,0,0,0,1,0,0,7,0,2,0,0,0,0,1,0,1,3,0,3,0,0,0,1,0,2026-09-01T10:31:03.595450+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Niv Eliasi,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595522+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Ognjen Ožegović,F,56,7.4,25,0,0,0.6181,0.00165633,1,1,0,8,8,0,0,0,0,0,0,8,3,4,1,0,0,3,0,0,0,2,7,4,0,0,0,0,1,0,2026-09-01T10:31:03.595426+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Panagiotis Biniaris,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:03.595332+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Panagiotis Liagas,D,90,7.3,56,0,0,,0.0140481,0,0,0,38,31,14,8,0,0,2,1,9,5,1,2,5,4,8,0,3,0,0,9,2,1,0,0,0,2,0,2026-09-01T10:31:03.595389+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,APO Levadiakos,Panagiotis Symelidis,M,20,6.8,17,0,0,,0.0104346,0,0,0,7,6,0,0,1,0,2,2,7,1,0,0,4,1,1,0,2,0,0,2,1,1,0,1,0,1,0,2026-09-01T10:31:03.595459+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Rick Van Drongelen,D,90,7.6,80,0,0,,0.0114999,0,0,0,69,67,6,5,0,0,0,0,5,2,2,1,1,1,4,0,4,0,0,2,2,1,0,0,0,0,0,2026-09-01T10:31:03.594922+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Santino Andino,M,60,6.0,32,0,0,0.0732,0.0952192,1,0,1,16,13,1,0,0,0,4,1,3,10,1,2,0,0,0,1,2,0,1,10,1,4,1,0,0,0,0,2026-09-01T10:31:03.594978+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Sotiris Kontouris,M,45,6.6,40,0,0,0.1315,0.0259489,2,1,0,25,22,1,0,0,0,3,1,5,5,0,1,2,1,0,1,2,1,0,7,2,2,1,0,0,0,0,2026-09-01T10:31:03.594987+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Stefan de Vrij,D,90,6.7,71,0,0,,0.00430661,0,0,0,60,51,4,0,0,0,0,0,3,4,3,3,0,0,3,4,3,0,0,9,0,1,0,0,0,0,0,2026-09-01T10:31:03.594932+00:00
Grecia Stoiximan Super League 2026/2027,APO Levadiakos - Panathinaikos FC,2026-08-31T16:30:00+00:00,finished,2,0-2,Panathinaikos FC,Vicente Taborda,F,82,6.4,53,0,1,0.0234,0.201718,1,0,2,37,29,1,1,6,1,1,0,1,6,0,2,1,1,0,1,3,1,2,18,0,0,0,0,0,0,0,2026-09-01T10:31:03.594960+00:00
