liga,jogo,data,estado,ronda,resultado,equipa,jogador,posicao,minutes_played,rating,touches,goals,goal_assist,expected_goals,expected_assists,total_shots,shots_on_target,key_pass,total_pass,accurate_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,total_contest,won_contest,duel_won,duel_lost,aerial_won,aerial_lost,total_tackle,won_tackle,total_clearance,interception,ball_recovery,blocked_scoring_attempt,dispossessed,possession_lost,was_fouled,fouls,yellow_card,red_card,saves,goals_conceded,punches,atualizado_em
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Freddie Potts,M,85,6.7,103,0,0,,0.149215,0,0,1,97,87,2,1,2,1,0,0,3,6,3,1,0,0,0,1,4,0,1,14,0,4,1,0,0,0,0,2026-09-01T10:43:19.470403+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Félix Lemaréchal,M,13,6.6,22,0,0,0.0626,0.10404,2,0,1,12,9,0,0,1,1,1,0,1,1,0,0,0,0,1,0,2,1,0,6,1,0,0,0,0,0,0,2026-09-01T10:43:19.470468+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Gilles Ruyssen,D,90,6.1,30,0,0,,0.00033676,0,0,0,20,13,4,0,0,0,0,0,3,1,1,0,2,1,5,2,3,0,0,7,0,1,0,0,0,3,0,2026-09-01T10:43:19.470564+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Goduine Koyalipou,F,79,6.2,35,0,0,0.6042,0.0220549,3,1,1,17,12,1,1,0,0,3,1,5,12,2,8,1,0,0,1,4,0,1,11,1,0,0,0,0,3,0,2026-09-01T10:43:19.470601+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Guust Lamerand,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.470669+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Han-Beom Lee,D,90,8.9,146,0,0,,0.0404513,0,0,0,128,122,3,2,0,0,1,1,12,3,8,2,3,2,8,0,7,0,0,7,0,1,0,0,0,0,0,2026-09-01T10:43:19.470393+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Hans Vanaken,M,83,7.5,100,0,0,0.0549,0.0564278,1,1,1,90,82,4,3,0,0,1,1,4,1,0,0,2,1,0,1,4,0,1,10,1,0,0,0,0,0,0,2026-09-01T10:43:19.470435+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Harrison Murray-Campbell,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.470662+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Hugo Siquet,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.470512+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Hugo Vetlesen,M,90,7.5,63,1,0,1.3464,0.117573,4,2,4,48,42,1,0,1,0,0,0,3,4,0,1,1,1,0,0,5,1,3,10,2,0,0,0,0,0,0,2026-09-01T10:43:19.470384+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,James Ndjeungoue,D,90,5.8,32,0,0,,0.00390482,0,0,1,22,15,8,1,0,0,1,1,3,5,0,1,2,1,3,0,1,0,2,9,0,1,1,0,0,3,0,2026-09-01T10:43:19.470571+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Jellert Van Landschoot,F,17,6.7,9,0,0,0.0287,0.00343147,1,1,0,4,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2026-09-01T10:43:19.470632+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Joaquin Seys,D,83,7.1,86,0,0,0.4023,0.067083,3,2,0,62,56,2,2,1,0,0,0,2,1,1,0,1,1,2,1,2,1,1,10,0,0,0,0,0,0,0,2026-09-01T10:43:19.470413+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Jorne Spileers,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.470526+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Ken Masui,M,73,6.6,23,0,0,,0.0537237,0,0,0,17,13,1,0,0,0,0,0,4,2,0,2,2,0,0,1,2,0,0,4,2,0,0,0,0,2,0,2026-09-01T10:43:19.470609+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Kyriani Sabbe,D,90,7.2,108,0,0,0.0342,0.0387557,1,0,0,81,73,4,2,0,0,3,1,3,4,0,0,2,0,0,0,9,0,2,13,0,0,0,0,0,0,0,2026-09-01T10:43:19.470316+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Liam De Smet,M,13,6.6,12,0,0,,0.00125993,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2026-09-01T10:43:19.470640+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Mamadou Diakhon,F,77,8.7,55,0,1,0.0644,0.910841,1,0,3,33,31,3,3,6,4,6,3,5,6,0,0,0,0,0,2,3,0,3,11,2,0,0,0,0,0,0,2026-09-01T10:43:19.470446+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Marko Ilić,G,90,7.5,39,0,0,,0.00035676,0,0,0,28,9,25,7,0,0,1,1,1,0,0,0,0,0,0,0,11,0,0,19,0,0,0,0,5,3,0,2026-09-01T10:43:19.470556+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Matthew Anderson,M,90,6.7,31,0,0,,0.00027313,0,0,0,10,6,3,0,2,0,0,0,4,4,0,0,4,2,2,1,0,0,1,8,0,0,0,0,0,3,0,2026-09-01T10:43:19.470579+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Mohamed Fofana,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.470684+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Nayel Mehssatou,M,17,6.5,14,0,0,0.1635,0.00473476,1,0,0,9,7,0,0,2,0,1,1,1,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,1,0,2026-09-01T10:43:19.470625+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Nicolò Tresoldi,F,83,7.0,44,1,0,0.8455,0.0397839,3,1,1,24,19,0,0,0,0,3,0,4,4,0,0,0,0,0,0,3,1,0,11,4,0,0,0,0,0,0,2026-09-01T10:43:19.470424+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Romeo Vermant,F,13,6.8,7,0,0,,0.0375786,0,0,1,3,3,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.470478+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Rudy Kohon,D,90,6.3,54,0,0,0.0473,0.0168818,1,1,0,33,29,4,1,0,0,0,0,4,4,0,1,4,4,3,0,9,0,1,11,0,2,0,0,0,3,0,2026-09-01T10:43:19.470549+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Shandre Campbell,M,83,5.8,34,0,0,0.0176,0.0287687,1,0,0,17,11,2,0,1,0,0,0,2,7,0,1,2,2,2,0,4,1,2,11,0,2,0,0,0,3,0,2026-09-01T10:43:19.470587+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Sixtus Ogbuehi,F,10,6.4,4,0,0,,0.00060861,0,0,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2026-09-01T10:43:19.470654+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,KV Kortrijk,Thierry Ambrose,F,80,6.1,49,0,0,0.0511,0.315767,1,0,1,30,22,7,3,0,0,2,0,3,13,2,5,1,1,0,0,4,1,5,18,1,1,0,0,0,3,0,2026-09-01T10:43:19.470594+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Tian Nai Koren,M,13,6.6,8,0,0,0.1094,6.31e-06,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,2026-09-01T10:43:19.470456+00:00
Belgica Pro League 2026/2027,Club Brugge KV - KV Kortrijk,2026-08-07T18:45:00+00:00,finished,1,3-0,Club Brugge KV,Yann Sommer,G,90,7.0,36,0,0,,0.0257537,0,0,0,31,31,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,2026-09-01T10:43:19.470358+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,,,11,6.8,8,0,0,,0.00130355,0,0,0,2,2,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2026-09-01T10:31:02.138317+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Afonso Patrao,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.138545+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Akpa Chukwu Hemsley,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.138326+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Amando Lapage,D,90,7.4,93,0,0,,0.0124283,0,0,0,78,70,21,14,0,0,0,0,4,3,2,0,1,1,10,1,3,0,0,8,1,3,0,0,0,2,0,2026-09-01T10:31:02.138421+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Andreas Jungdal,G,90,6.4,31,0,0,,4.245e-05,0,0,0,21,15,8,2,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,3,2,1,2026-09-01T10:31:02.138385+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Anosike Ementa,F,90,7.4,44,0,2,,0.310323,0,0,3,30,13,0,0,2,0,4,3,12,3,6,0,0,0,0,0,4,0,0,23,4,2,0,0,0,2,0,2026-09-01T10:31:02.138265+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Arnaud Dobbels,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.138334+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Benoit De Jaegere,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.138351+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Bill Lathouwers,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.138511+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Cameron Congreve,M,87,6.3,34,0,0,0.1024,0.0463907,2,1,2,16,11,2,1,4,1,4,2,3,4,0,0,1,0,0,1,4,0,1,12,0,0,0,0,0,2,0,2026-09-01T10:31:02.138440+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Cisse Sandra,M,90,6.7,44,0,0,0.3944,0.0434622,2,2,0,34,29,3,2,0,0,1,1,4,1,2,1,0,0,0,0,2,0,0,10,1,0,0,0,0,2,0,2026-09-01T10:31:02.138395+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,David Amegnaglo,F,9,6.4,6,0,0,0.0321,0.00057448,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2026-09-01T10:31:02.138494+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Dylan Ourega,D,77,6.5,69,0,0,0.0287,0.00523283,1,1,0,46,35,7,3,1,0,5,3,7,4,1,1,1,1,2,0,6,0,0,15,2,1,0,0,0,2,0,2026-09-01T10:31:02.138458+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Enrique Lofolomo,M,90,7.5,70,0,0,,0.0298792,0,0,0,57,51,6,4,0,0,0,0,8,4,1,0,4,2,2,1,6,0,0,7,3,2,0,0,0,2,0,2026-09-01T10:31:02.138218+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Franz Tangala,D,90,6.0,48,0,0,,0.011017,0,0,1,26,19,3,1,3,0,3,0,0,5,0,0,0,0,0,0,3,0,0,15,0,1,0,0,0,2,0,2026-09-01T10:31:02.138160+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Ibrahim Fofana,M,90,6.2,72,0,0,0.008,0.0250214,1,0,0,58,50,6,4,0,0,1,0,2,10,1,3,1,1,3,2,6,0,0,10,0,4,0,0,0,2,0,2026-09-01T10:31:02.138413+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Isa Sakamoto,M,17,7.3,17,0,0,,0.326168,0,0,3,9,9,0,0,0,0,0,0,2,1,0,0,1,1,0,0,3,0,1,4,1,0,0,0,0,0,0,2026-09-01T10:31:02.138476+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,István Átrok,M,66,6.0,23,0,0,0.0226,0.0669626,1,0,1,18,9,0,0,0,0,1,0,2,4,1,1,0,0,0,0,1,0,1,12,1,0,0,0,0,2,0,2026-09-01T10:31:02.138291+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Jakob Kiilerich,D,90,6.8,63,0,0,0.1187,0.127391,1,0,0,52,49,4,3,0,0,0,0,3,2,2,0,1,1,6,0,2,0,0,4,0,1,0,0,0,2,0,2026-09-01T10:31:02.138236+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Kewan Vemba,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.138367+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Lasse Flø,D,13,6.7,22,0,0,,0.0199606,0,0,0,13,11,0,0,1,0,2,2,2,3,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,2026-09-01T10:31:02.138485+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Laurent Lemoine,D,90,6.5,52,0,0,0.039,0.0126792,1,1,0,41,35,3,2,0,0,0,0,4,3,0,0,1,1,2,1,1,0,0,6,3,3,0,0,0,2,0,2026-09-01T10:31:02.138246+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Louis Bostyn,G,90,7.4,36,0,0,,0.00509048,0,0,0,26,23,15,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,5,2,0,2026-09-01T10:31:02.138255+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Lucas Mbamba,D,90,5.7,48,0,0,0.0436,0.00223133,1,0,0,25,20,2,0,0,0,2,0,0,4,0,1,0,0,3,4,2,1,1,9,0,0,0,0,0,2,0,2026-09-01T10:31:02.138430+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Malick Mbaye,M,24,6.9,15,0,0,0.0486,0.0021559,1,0,0,4,3,0,0,2,0,2,1,3,1,0,0,1,1,0,0,2,0,0,6,1,0,0,0,0,0,0,2026-09-01T10:31:02.138300+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Marley Aké,M,90,7.3,54,0,0,0.1692,0.264057,3,1,3,33,29,2,2,6,2,1,1,7,0,0,0,2,2,0,1,2,0,0,10,4,0,0,0,0,2,0,2026-09-01T10:31:02.138206+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Michée Ndembi,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.138520+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Mouhamadou Sall,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.138342+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Naoufal Bohamdi-Kamoni,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.138537+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Nikola Mituljikić,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.138359+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Norman Bassette,F,73,7.0,27,1,0,0.8048,0.10898,2,1,2,17,15,0,0,1,0,1,0,1,7,0,1,0,0,1,0,1,0,0,6,1,5,0,0,0,2,0,2026-09-01T10:31:02.138467+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Reda Laalaoui,M,90,7.2,57,0,0,0.3707,0.0476894,3,1,1,38,33,3,2,0,0,0,0,6,5,3,2,1,0,5,1,2,1,0,7,2,2,0,0,0,2,0,2026-09-01T10:31:02.138404+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Seiji Kimura,D,90,7.1,87,0,0,0.0897,0.0379496,1,0,0,73,66,8,6,1,1,0,0,3,3,1,2,1,1,5,1,9,1,0,7,1,1,0,0,0,2,0,2026-09-01T10:31:02.138376+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,KVC Westerlo,Serhiy Sydorchuk,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.138528+00:00
Belgica Pro League 2026/2027,KVC Westerlo - SV Zulte Waregem,2026-08-30T17:15:00+00:00,finished,4,2-2,SV Zulte Waregem,Serxho Ujka,M,13,6.8,7,0,0,,0.00052337,0,0,0,3,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.138309+00:00
